competitor_id,competitor_name,category,competitor_price,feature_count,market_rating,estimated_market_share,trend_score,market_region,sales_channel
COMP05517,Competitor_E,Mobile,5544.78,11,4.0,7.6,68.77,USA,Marketplace
COMP05518,Competitor_E,Mobile,36299.09,12,3.4,19.41,24.63,Japan,Online
COMP05519,Competitor_B,Home Appliances,4234.01,11,3.2,11.79,47.87,Japan,Retail
COMP05520,Competitor_D,Watches,25343.15,5,3.5,24.23,33.95,Germany,Online
COMP05521,Competitor_C,Home Appliances,19905.68,9,3.2,17.62,47.25,Canada,Online
COMP05522,Competitor_A,Home Appliances,49361.84,9,4.0,2.68,74.33,UK,Retail
COMP05523,Competitor_A,Mobile,53077.89,7,4.4,3.78,32.03,India,Retail
COMP05524,Competitor_D,Home Appliances,3132.94,5,3.1,14.92,80.58,USA,Retail
COMP05525,Competitor_D,Audio,10205.2,8,3.8,6.92,55.89,Canada,Marketplace
COMP05526,Competitor_A,Mobile,28169.73,6,4.6,4.99,56.17,Germany,Online
COMP05527,Competitor_D,Watches,26884.24,6,4.2,16.95,46.55,India,Marketplace
COMP05528,Competitor_D,Mobile,6955.34,12,3.1,10.27,57.96,India,Marketplace
COMP05529,Competitor_E,Mobile,40431.54,6,4.9,11.55,94.52,USA,Marketplace
COMP05530,Competitor_D,Watches,8211.88,8,3.8,3.97,88.85,UK,Retail
COMP05531,Competitor_C,Audio,31602.49,10,4.4,22.45,48.98,USA,Marketplace
COMP05532,Competitor_C,Home Appliances,65120.72,11,3.5,3.7,97.84,Japan,Marketplace
COMP05533,Competitor_D,Audio,36439.68,11,4.8,22.79,35.21,Japan,Retail
COMP05534,Competitor_C,Audio,18647.05,7,3.6,6.2,86.61,Germany,Retail
COMP05535,Competitor_A,Home Appliances,38220.85,10,4.6,5.98,46.63,Japan,Marketplace
COMP05536,Competitor_A,Home Appliances,12677.72,4,4.4,24.14,55.05,Germany,Online
COMP05537,Competitor_B,Audio,52227.87,3,3.4,20.22,99.43,Canada,Online
COMP05538,Competitor_B,Audio,6326.59,4,4.3,12.05,91.35,Japan,Online
COMP05539,Competitor_D,Home Appliances,8946.06,4,3.0,11.5,88.26,Japan,Marketplace
COMP05540,Competitor_A,Mobile,12162.56,11,3.4,20.19,74.27,USA,Online
COMP05541,Competitor_C,Watches,21907.73,10,4.6,15.53,34.53,India,Online
COMP05542,Competitor_D,Wearables,32165.36,8,3.7,12.92,61.71,USA,Marketplace
COMP05543,Competitor_E,Wearables,32292.47,3,4.4,17.33,73.57,India,Retail
COMP05544,Competitor_A,Home Appliances,29921.33,8,5.0,13.01,61.87,Canada,Retail
COMP05545,Competitor_A,Wearables,47020.46,3,4.6,19.17,94.25,India,Retail
COMP05546,Competitor_A,Watches,21008.38,6,5.0,12.13,52.47,Canada,Online
COMP05547,Competitor_C,Home Appliances,44749.5,9,4.2,18.15,27.31,India,Retail
COMP05548,Competitor_B,Wearables,6954.46,9,4.7,24.43,46.25,UK,Retail
COMP05549,Competitor_D,Wearables,7222.09,9,4.1,8.17,99.96,Germany,Online
COMP05550,Competitor_B,Watches,41653.09,11,4.1,20.7,44.82,Canada,Marketplace
COMP05551,Competitor_D,Audio,19778.46,9,4.5,14.57,82.51,Canada,Marketplace
COMP05552,Competitor_E,Watches,36105.15,8,4.0,2.83,28.64,Canada,Online
COMP05553,Competitor_D,Wearables,47788.09,7,4.1,7.98,28.42,Canada,Retail
COMP05554,Competitor_E,Mobile,52332.61,10,4.2,21.92,32.65,Canada,Marketplace
COMP05555,Competitor_A,Audio,11766.87,7,3.6,23.71,25.61,USA,Online
COMP05556,Competitor_B,Audio,25260.56,8,3.7,12.11,68.87,India,Online
COMP05557,Competitor_B,Home Appliances,4104.23,9,4.6,21.61,64.56,USA,Online
COMP05558,Competitor_D,Audio,44842.08,9,3.7,21.86,98.02,Germany,Marketplace
COMP05559,Competitor_C,Wearables,1789.2,3,3.6,7.43,58.85,Germany,Retail
COMP05560,Competitor_E,Audio,7442.14,12,4.3,16.81,79.47,Canada,Online
COMP05561,Competitor_E,Audio,35277.38,6,3.9,15.56,57.73,UK,Retail
COMP05562,Competitor_A,Audio,27943.06,3,4.7,9.03,41.12,India,Online
COMP05563,Competitor_E,Home Appliances,25956.67,7,4.8,6.68,94.06,Japan,Online
COMP05564,Competitor_E,Mobile,10068.22,12,3.6,4.78,74.01,Germany,Retail
COMP05565,Competitor_E,Home Appliances,9412.01,11,4.2,15.41,68.2,India,Marketplace
COMP05566,Competitor_D,Home Appliances,26099.95,6,4.1,3.81,96.33,India,Marketplace
COMP05567,Competitor_B,Watches,33103.13,3,4.5,22.68,42.82,India,Marketplace
COMP05568,Competitor_C,Watches,18500.13,7,3.4,3.23,31.02,UK,Retail
COMP05569,Competitor_B,Mobile,51040.55,9,3.1,15.84,40.2,Canada,Online
COMP05570,Competitor_D,Home Appliances,21966.05,3,3.9,24.54,89.77,USA,Marketplace
COMP05571,Competitor_C,Home Appliances,40512.13,3,3.5,14.56,98.53,India,Online
COMP05572,Competitor_D,Watches,23927.49,12,4.2,4.65,92.32,Japan,Marketplace
COMP05573,Competitor_C,Watches,12592.4,10,3.9,22.48,57.58,India,Online
COMP05574,Competitor_E,Wearables,33488.02,12,3.4,20.46,70.23,UK,Retail
COMP05575,Competitor_D,Mobile,11995.33,10,4.4,9.0,74.12,Germany,Online
COMP05576,Competitor_D,Mobile,14594.62,4,4.0,6.17,52.51,Germany,Marketplace
COMP05577,Competitor_E,Watches,28380.96,9,4.8,20.3,81.25,Germany,Online
COMP05578,Competitor_E,Mobile,40980.34,3,4.9,5.28,83.95,USA,Retail
COMP05579,Competitor_E,Wearables,1612.45,7,3.1,7.82,51.72,UK,Marketplace
COMP05580,Competitor_D,Mobile,29324.85,8,3.4,8.83,97.1,USA,Retail
COMP05581,Competitor_C,Mobile,35341.09,5,3.2,12.7,33.63,Japan,Marketplace
COMP05582,Competitor_A,Audio,44536.42,11,4.2,22.62,93.43,USA,Marketplace
COMP05583,Competitor_A,Mobile,27764.49,12,3.3,2.43,39.69,Germany,Retail
COMP05584,Competitor_C,Watches,9702.64,9,4.0,16.24,67.89,India,Online
COMP05585,Competitor_B,Watches,30371.03,6,3.2,22.84,30.64,UK,Online
COMP05586,Competitor_C,Home Appliances,58262.27,4,4.9,16.66,46.16,Canada,Retail
COMP05587,Competitor_B,Watches,48009.92,11,3.8,21.45,72.13,USA,Retail
COMP05588,Competitor_E,Watches,51684.68,6,4.6,7.2,86.32,Germany,Marketplace
COMP05589,Competitor_B,Wearables,4449.81,11,3.5,20.32,55.82,Germany,Online
COMP05590,Competitor_B,Wearables,24565.88,8,3.1,11.53,25.23,USA,Online
COMP05591,Competitor_C,Wearables,30996.68,10,4.8,17.37,71.08,UK,Online
COMP05592,Competitor_C,Home Appliances,48228.71,9,3.7,22.54,48.96,Germany,Marketplace
COMP05593,Competitor_B,Mobile,13148.83,3,3.4,19.46,42.44,Germany,Retail
COMP05594,Competitor_B,Home Appliances,19472.65,7,4.3,3.75,68.16,Japan,Marketplace
COMP05595,Competitor_E,Audio,43047.02,4,4.8,17.63,86.19,USA,Retail
COMP05596,Competitor_C,Watches,45115.85,8,4.3,24.17,54.38,Japan,Marketplace
COMP05597,Competitor_D,Watches,24234.06,3,4.0,24.76,26.77,USA,Marketplace
COMP05598,Competitor_D,Audio,45483.19,4,3.5,19.59,81.97,Germany,Marketplace
COMP05599,Competitor_E,Watches,27668.02,8,3.0,18.07,62.85,USA,Marketplace
COMP05600,Competitor_A,Audio,40242.16,8,4.5,11.61,48.11,USA,Online
COMP05601,Competitor_E,Watches,14735.43,9,3.2,16.36,82.58,UK,Marketplace
COMP05602,Competitor_B,Wearables,6575.47,5,3.7,20.19,38.56,UK,Marketplace
COMP05603,Competitor_D,Watches,17151.89,12,4.6,8.24,86.71,USA,Marketplace
COMP05604,Competitor_C,Mobile,23853.21,3,3.1,24.77,82.37,Canada,Online
COMP05605,Competitor_E,Mobile,18952.83,3,4.9,14.88,39.43,UK,Marketplace
COMP05606,Competitor_E,Watches,21899.05,3,3.5,8.25,78.49,Canada,Online
COMP05607,Competitor_B,Mobile,56955.72,5,4.8,5.27,91.49,Canada,Retail
COMP05608,Competitor_C,Watches,7212.59,9,4.6,22.43,44.12,Germany,Retail
COMP05609,Competitor_C,Home Appliances,27945.77,10,4.1,7.05,98.74,USA,Marketplace
COMP05610,Competitor_E,Home Appliances,6533.61,7,3.4,2.68,74.56,India,Marketplace
COMP05611,Competitor_E,Mobile,30660.01,10,4.1,14.21,34.94,Japan,Online
COMP05612,Competitor_E,Mobile,35349.0,5,4.5,21.1,39.38,Germany,Marketplace
COMP05613,Competitor_A,Mobile,22546.66,4,4.1,14.94,85.09,Canada,Marketplace
COMP05614,Competitor_E,Home Appliances,3205.75,3,4.7,19.33,47.32,Germany,Online
COMP05615,Competitor_C,Home Appliances,29405.92,9,4.3,2.08,36.74,USA,Retail
COMP05616,Competitor_E,Wearables,30696.8,11,3.9,13.97,85.8,India,Marketplace
COMP05617,Competitor_A,Home Appliances,39787.02,3,4.0,22.38,73.04,USA,Online
COMP05618,Competitor_D,Watches,54539.84,12,4.8,22.39,98.47,USA,Marketplace
COMP05619,Competitor_D,Audio,52589.99,11,3.5,24.9,35.21,USA,Online
COMP05620,Competitor_C,Wearables,48623.37,7,4.6,19.92,21.04,Germany,Online
COMP05621,Competitor_A,Mobile,1348.42,4,4.8,17.01,79.92,India,Online
COMP05622,Competitor_B,Mobile,11559.44,6,4.5,13.23,34.38,Canada,Marketplace
COMP05623,Competitor_D,Home Appliances,50492.36,7,4.9,22.54,26.6,Canada,Retail
COMP05624,Competitor_D,Wearables,16578.97,4,5.0,13.24,65.85,UK,Online
COMP05625,Competitor_C,Wearables,40823.8,5,5.0,18.27,63.5,India,Marketplace
COMP05626,Competitor_B,Wearables,4366.34,3,3.2,10.88,70.84,Japan,Online
COMP05627,Competitor_A,Wearables,5538.18,12,4.9,3.37,96.38,UK,Online
COMP05628,Competitor_D,Home Appliances,47892.33,7,3.4,2.87,50.22,UK,Online
COMP05629,Competitor_B,Watches,2857.38,10,3.3,5.01,99.3,Germany,Marketplace
COMP05630,Competitor_C,Mobile,27342.3,3,3.8,20.19,24.9,Germany,Marketplace
COMP05631,Competitor_D,Home Appliances,49013.39,11,4.1,16.23,25.79,India,Marketplace
COMP05632,Competitor_A,Audio,15156.8,5,4.6,2.58,72.86,Germany,Marketplace
COMP05633,Competitor_E,Wearables,50444.06,4,4.3,12.49,78.79,Germany,Retail
COMP05634,Competitor_D,Home Appliances,15873.43,11,4.3,12.45,49.17,Japan,Online
COMP05635,Competitor_B,Home Appliances,10419.2,6,3.8,12.61,78.26,Canada,Marketplace
COMP05636,Competitor_C,Watches,18809.33,12,5.0,21.17,21.66,Japan,Marketplace
COMP05637,Competitor_E,Wearables,22623.92,6,4.5,23.66,62.34,Japan,Marketplace
COMP05638,Competitor_D,Mobile,9447.95,6,4.5,14.38,43.12,USA,Online
COMP05639,Competitor_B,Home Appliances,5546.16,12,4.6,6.0,83.0,India,Online
COMP05640,Competitor_B,Home Appliances,36645.21,10,3.7,8.02,47.78,Canada,Marketplace
COMP05641,Competitor_C,Watches,57065.04,4,4.9,6.85,31.16,India,Online
COMP05642,Competitor_B,Audio,60190.51,6,3.1,21.38,47.92,USA,Online
COMP05643,Competitor_B,Audio,5368.48,6,4.4,21.91,63.53,India,Marketplace
COMP05644,Competitor_C,Wearables,47991.45,3,4.1,17.9,77.08,Canada,Online
COMP05645,Competitor_B,Watches,32635.05,11,3.0,9.0,90.38,India,Retail
COMP05646,Competitor_D,Wearables,46745.5,5,3.2,5.07,28.56,Germany,Marketplace
COMP05647,Competitor_A,Mobile,30735.74,4,4.9,21.57,89.77,Germany,Retail
COMP05648,Competitor_C,Audio,14263.71,8,3.3,11.62,36.16,Canada,Retail
COMP05649,Competitor_A,Wearables,9454.32,3,4.9,14.29,62.08,Germany,Retail
COMP05650,Competitor_C,Home Appliances,7179.5,10,4.8,10.05,68.55,UK,Retail
COMP05651,Competitor_E,Wearables,27328.3,10,3.6,6.27,33.79,Germany,Retail
COMP05652,Competitor_D,Home Appliances,7924.26,12,4.3,13.3,58.59,USA,Marketplace
COMP05653,Competitor_E,Home Appliances,28218.33,9,4.3,10.87,37.96,USA,Marketplace
COMP05654,Competitor_B,Wearables,8578.5,3,3.2,17.56,21.36,Japan,Retail
COMP05655,Competitor_A,Watches,56389.8,4,3.7,24.9,27.81,Japan,Retail
COMP05656,Competitor_B,Home Appliances,32371.93,3,4.3,13.22,59.3,UK,Marketplace
COMP05657,Competitor_D,Mobile,29789.08,4,3.7,24.18,68.69,Canada,Retail
COMP05658,Competitor_B,Home Appliances,22563.89,11,4.5,4.11,30.06,Canada,Marketplace
COMP05659,Competitor_A,Audio,17426.56,11,4.5,13.7,45.67,Canada,Marketplace
COMP05660,Competitor_D,Home Appliances,24806.41,6,3.1,23.39,62.81,UK,Online
COMP05661,Competitor_E,Wearables,8293.36,6,3.5,15.05,52.59,UK,Retail
COMP05662,Competitor_A,Home Appliances,28670.75,11,4.0,16.16,93.53,USA,Retail
COMP05663,Competitor_B,Home Appliances,9620.05,7,3.2,11.76,51.01,India,Marketplace
COMP05664,Competitor_C,Mobile,40470.39,12,3.8,13.49,30.44,Canada,Online
COMP05665,Competitor_D,Home Appliances,6347.35,7,4.0,2.56,77.54,Canada,Online
COMP05666,Competitor_C,Audio,31117.37,5,4.1,15.55,64.52,UK,Retail
COMP05667,Competitor_B,Wearables,23883.15,10,4.0,6.73,28.17,USA,Retail
COMP05668,Competitor_A,Audio,21427.72,11,4.8,11.05,52.19,UK,Online
COMP05669,Competitor_A,Watches,55966.05,7,3.5,24.71,54.03,Canada,Online
COMP05670,Competitor_B,Mobile,24633.04,12,3.8,20.36,95.21,India,Retail
COMP05671,Competitor_B,Mobile,8369.98,8,3.1,4.4,49.73,Canada,Online
COMP05672,Competitor_E,Mobile,29581.25,7,4.3,2.67,70.09,UK,Online
COMP05673,Competitor_A,Audio,29763.78,10,3.5,9.65,62.12,India,Retail
COMP05674,Competitor_D,Watches,21518.98,10,4.0,4.65,63.65,USA,Online
COMP05675,Competitor_D,Mobile,24131.58,10,4.1,7.4,48.01,UK,Marketplace
COMP05676,Competitor_B,Home Appliances,36397.59,8,3.3,21.0,84.28,Japan,Marketplace
COMP05677,Competitor_D,Audio,14102.47,6,4.8,20.56,44.74,Germany,Retail
COMP05678,Competitor_C,Home Appliances,23244.92,4,4.6,4.27,71.58,Japan,Marketplace
COMP05679,Competitor_A,Mobile,9844.7,7,4.3,12.64,37.79,Canada,Marketplace
COMP05680,Competitor_A,Home Appliances,6577.37,12,4.0,17.0,95.25,UK,Marketplace
COMP05681,Competitor_C,Wearables,19683.24,3,4.3,5.1,57.99,USA,Retail
COMP05682,Competitor_A,Audio,40153.72,9,4.3,24.9,35.57,Japan,Online
COMP05683,Competitor_E,Mobile,25264.63,10,3.6,13.21,92.8,UK,Online
COMP05684,Competitor_E,Audio,5782.7,6,3.1,20.45,90.24,Japan,Marketplace
COMP05685,Competitor_B,Watches,13039.0,3,4.7,8.01,27.75,Japan,Retail
COMP05686,Competitor_E,Home Appliances,50770.39,3,3.3,15.0,57.17,UK,Retail
COMP05687,Competitor_D,Home Appliances,45709.33,11,3.9,4.98,21.14,USA,Online
COMP05688,Competitor_D,Wearables,1514.97,5,5.0,3.01,21.07,India,Retail
COMP05689,Competitor_E,Audio,30154.3,4,4.7,19.67,60.92,India,Marketplace
COMP05690,Competitor_A,Wearables,21992.88,6,3.9,5.54,97.77,Japan,Marketplace
COMP05691,Competitor_B,Home Appliances,29941.07,5,3.1,19.38,35.25,Germany,Online
COMP05692,Competitor_E,Home Appliances,15969.18,9,4.1,5.91,33.3,Canada,Marketplace
COMP05693,Competitor_D,Wearables,28238.67,9,3.3,10.42,25.53,Canada,Online
COMP05694,Competitor_E,Wearables,38710.14,3,4.7,17.62,30.15,Canada,Online
COMP05695,Competitor_B,Audio,24087.5,12,3.6,20.89,32.37,Japan,Retail
COMP05696,Competitor_C,Home Appliances,25217.43,6,3.6,5.85,90.56,USA,Marketplace
COMP05697,Competitor_E,Audio,25110.29,7,4.2,10.08,27.08,Japan,Online
COMP05698,Competitor_B,Wearables,18143.61,8,3.7,14.06,47.88,USA,Marketplace
COMP05699,Competitor_B,Home Appliances,5398.88,6,4.3,20.77,27.8,Germany,Online
COMP05700,Competitor_E,Mobile,37988.25,8,4.9,14.77,49.25,India,Marketplace
COMP05701,Competitor_B,Audio,41666.9,4,3.5,15.46,73.54,India,Marketplace
COMP05702,Competitor_E,Home Appliances,21808.02,9,3.9,9.54,72.69,Canada,Online
COMP05703,Competitor_D,Wearables,10472.32,11,4.2,18.8,27.67,UK,Retail
COMP05704,Competitor_E,Home Appliances,20288.96,4,4.1,16.17,29.68,Canada,Online
COMP05705,Competitor_C,Audio,35402.21,11,3.6,18.99,41.64,UK,Online
COMP05706,Competitor_A,Wearables,33392.01,5,3.8,14.71,82.39,Germany,Retail
COMP05707,Competitor_E,Audio,44856.81,10,4.3,24.71,86.26,Japan,Marketplace
COMP05708,Competitor_A,Mobile,25459.9,3,3.2,22.78,42.82,USA,Marketplace
COMP05709,Competitor_C,Home Appliances,50815.59,5,4.3,16.19,46.41,Canada,Retail
COMP05710,Competitor_D,Wearables,24706.43,11,3.5,20.81,78.31,India,Online
COMP05711,Competitor_E,Mobile,1478.28,6,3.8,5.5,76.3,UK,Marketplace
COMP05712,Competitor_C,Wearables,26179.55,3,3.0,24.38,47.6,Japan,Marketplace
COMP05713,Competitor_D,Wearables,37748.25,10,4.8,9.09,41.55,Germany,Online
COMP05714,Competitor_C,Audio,50336.88,10,4.4,22.64,87.01,Japan,Retail
COMP05715,Competitor_C,Wearables,7868.78,6,4.9,24.01,95.51,Japan,Online
COMP05716,Competitor_D,Mobile,7941.43,11,4.2,23.73,27.56,Canada,Online
COMP05717,Competitor_D,Mobile,9535.42,10,3.6,19.72,26.44,India,Retail
COMP05718,Competitor_B,Home Appliances,30511.22,5,3.3,2.35,82.48,Japan,Retail
COMP05719,Competitor_C,Home Appliances,31534.46,6,5.0,21.0,99.41,Canada,Online
COMP05720,Competitor_E,Mobile,19318.95,9,3.7,12.33,78.21,UK,Online
COMP05721,Competitor_E,Home Appliances,28067.62,8,4.9,22.17,48.81,Canada,Retail
COMP05722,Competitor_D,Wearables,10916.89,11,4.0,5.86,52.07,Japan,Retail
COMP05723,Competitor_B,Wearables,6938.41,3,3.4,10.1,52.42,UK,Retail
COMP05724,Competitor_B,Watches,6424.8,10,4.2,10.03,66.8,Canada,Marketplace
COMP05725,Competitor_C,Audio,45060.82,3,3.6,4.72,75.93,UK,Online
COMP05726,Competitor_D,Watches,42197.94,6,4.0,11.83,92.76,Canada,Online
COMP05727,Competitor_A,Mobile,33268.76,12,3.8,4.77,62.79,Germany,Retail
COMP05728,Competitor_E,Wearables,30104.43,12,3.6,6.1,61.96,India,Marketplace
COMP05729,Competitor_B,Watches,49797.53,5,3.6,16.17,69.16,Germany,Marketplace
COMP05730,Competitor_A,Mobile,48024.65,4,4.4,10.68,75.77,Germany,Retail
COMP05731,Competitor_B,Watches,19952.87,7,4.1,24.36,89.29,Japan,Retail
COMP05732,Competitor_B,Mobile,7965.95,7,3.4,11.56,81.57,Germany,Retail
COMP05733,Competitor_B,Wearables,48237.53,7,4.6,10.98,95.88,Japan,Marketplace
COMP05734,Competitor_E,Wearables,23544.58,9,4.3,4.09,93.8,Canada,Retail
COMP05735,Competitor_D,Mobile,22228.11,8,4.0,3.28,43.43,India,Marketplace
COMP05736,Competitor_C,Watches,6051.42,4,4.8,12.28,65.15,India,Marketplace
COMP05737,Competitor_A,Wearables,32508.87,6,4.3,5.09,53.59,UK,Retail
COMP05738,Competitor_D,Wearables,19932.52,5,4.8,24.88,62.52,UK,Retail
COMP05739,Competitor_C,Wearables,51035.68,10,3.8,9.38,65.22,India,Marketplace
COMP05740,Competitor_D,Mobile,47917.41,6,3.1,13.92,56.08,USA,Online
COMP05741,Competitor_E,Home Appliances,43388.53,6,3.7,23.13,28.73,Canada,Online
COMP05742,Competitor_C,Watches,34295.94,5,3.4,20.65,75.44,India,Marketplace
COMP05743,Competitor_C,Mobile,12790.45,10,3.2,4.34,50.66,USA,Marketplace
COMP05744,Competitor_C,Wearables,15137.93,8,3.2,20.02,67.75,Japan,Retail
COMP05745,Competitor_B,Audio,49578.71,3,3.3,4.29,40.51,India,Online
COMP05746,Competitor_A,Audio,18974.37,9,3.0,16.52,58.77,USA,Retail
COMP05747,Competitor_B,Home Appliances,31598.45,9,3.0,16.94,97.31,Canada,Retail
COMP05748,Competitor_B,Home Appliances,57616.11,9,3.6,18.34,71.07,Japan,Marketplace
COMP05749,Competitor_D,Mobile,7148.44,5,3.7,4.18,77.69,India,Retail
COMP05750,Competitor_B,Wearables,58469.01,4,3.9,16.94,73.48,Japan,Retail
COMP05751,Competitor_C,Wearables,51588.73,7,4.1,5.9,24.1,USA,Marketplace
COMP05752,Competitor_C,Audio,42279.26,10,3.3,5.87,22.84,UK,Marketplace
COMP05753,Competitor_C,Audio,22782.01,6,3.1,11.33,26.15,India,Online
COMP05754,Competitor_A,Home Appliances,19838.25,8,4.3,22.99,30.82,UK,Marketplace
COMP05755,Competitor_B,Audio,20503.36,11,4.0,19.3,53.51,Canada,Online
COMP05756,Competitor_C,Wearables,32921.45,8,3.8,13.71,67.21,India,Marketplace
COMP05757,Competitor_B,Audio,3595.38,6,4.2,19.89,43.77,Germany,Marketplace
COMP05758,Competitor_A,Audio,32159.62,8,4.4,13.23,96.72,USA,Marketplace
COMP05759,Competitor_D,Audio,9951.85,5,3.8,10.93,66.24,UK,Online
COMP05760,Competitor_C,Wearables,39718.64,8,3.1,12.46,45.17,UK,Retail
COMP05761,Competitor_D,Home Appliances,27214.97,8,4.0,19.6,70.71,Canada,Online
COMP05762,Competitor_D,Home Appliances,28293.64,9,4.7,13.43,83.13,Canada,Marketplace
COMP05763,Competitor_B,Watches,13706.17,7,3.4,7.8,21.45,Germany,Online
COMP05764,Competitor_A,Audio,10573.89,3,4.7,21.61,57.55,India,Marketplace
COMP05765,Competitor_B,Audio,30266.33,6,3.7,3.81,73.73,India,Retail
COMP05766,Competitor_B,Mobile,49256.86,5,4.1,4.5,85.26,USA,Online
COMP05767,Competitor_D,Audio,6337.84,4,3.5,18.46,30.53,UK,Retail
COMP05768,Competitor_B,Watches,16449.6,12,3.3,8.61,21.79,USA,Marketplace
COMP05769,Competitor_A,Mobile,36337.79,4,3.4,12.29,95.06,USA,Marketplace
COMP05770,Competitor_B,Audio,28260.83,6,3.7,16.74,86.89,Japan,Online
COMP05771,Competitor_B,Home Appliances,24172.93,5,4.2,24.38,29.33,Germany,Retail
COMP05772,Competitor_E,Wearables,5363.49,11,3.5,18.91,83.99,UK,Online
COMP05773,Competitor_E,Audio,19838.22,12,4.7,12.54,94.72,USA,Retail
COMP05774,Competitor_C,Mobile,6480.72,6,3.0,12.69,67.79,Germany,Online
COMP05775,Competitor_B,Home Appliances,35531.42,5,4.0,6.32,29.76,UK,Retail
COMP05776,Competitor_B,Mobile,38066.73,10,4.5,23.03,35.82,USA,Marketplace
COMP05777,Competitor_C,Home Appliances,6121.28,12,4.3,15.16,76.62,Germany,Online
COMP05778,Competitor_B,Home Appliances,47004.83,6,4.9,5.59,42.35,USA,Marketplace
COMP05779,Competitor_B,Audio,38552.53,5,4.9,21.65,35.74,Canada,Online
COMP05780,Competitor_E,Audio,24291.86,8,3.4,5.76,47.03,India,Retail
COMP05781,Competitor_D,Home Appliances,15575.53,12,4.7,8.7,98.94,India,Marketplace
COMP05782,Competitor_A,Audio,65889.66,7,3.1,9.16,93.96,USA,Marketplace
COMP05783,Competitor_C,Watches,8829.21,9,3.9,2.6,73.23,Canada,Marketplace
COMP05784,Competitor_E,Home Appliances,3968.41,8,3.1,11.54,32.5,Japan,Marketplace
COMP05785,Competitor_B,Home Appliances,51150.08,10,3.6,10.11,35.74,UK,Marketplace
COMP05786,Competitor_B,Watches,38808.18,11,3.9,16.81,66.6,Japan,Online
COMP05787,Competitor_E,Audio,18408.39,6,4.5,15.32,79.57,UK,Marketplace
COMP05788,Competitor_C,Watches,52634.54,3,4.0,24.8,47.63,Germany,Online
COMP05789,Competitor_B,Audio,48690.92,6,3.0,13.09,64.76,India,Marketplace
COMP05790,Competitor_E,Mobile,39396.67,11,4.7,11.06,56.51,Germany,Marketplace
COMP05791,Competitor_C,Mobile,28306.46,12,3.2,14.6,79.2,Canada,Retail
COMP05792,Competitor_C,Watches,6777.21,9,4.1,17.29,31.15,Canada,Online
COMP05793,Competitor_B,Audio,35696.87,5,4.4,10.49,84.14,Canada,Marketplace
COMP05794,Competitor_A,Mobile,13507.16,3,4.8,22.11,48.41,Germany,Online
COMP05795,Competitor_C,Home Appliances,33116.65,5,3.8,11.39,53.67,Canada,Marketplace
COMP05796,Competitor_E,Home Appliances,61899.58,3,4.5,15.07,44.18,India,Online
COMP05797,Competitor_D,Audio,9137.78,5,4.7,21.37,45.99,USA,Marketplace
COMP05798,Competitor_A,Wearables,44712.49,7,4.7,18.85,31.22,Germany,Marketplace
COMP05799,Competitor_C,Watches,33050.32,7,4.7,18.0,92.45,USA,Retail
COMP05800,Competitor_C,Watches,40389.65,7,3.4,4.75,68.7,UK,Marketplace
COMP05801,Competitor_D,Home Appliances,8013.96,3,4.2,22.54,49.21,Canada,Online
COMP05802,Competitor_B,Watches,25536.88,8,3.3,21.78,52.15,Japan,Retail
COMP05803,Competitor_D,Mobile,10674.33,3,3.9,16.96,73.44,UK,Retail
COMP05804,Competitor_E,Audio,26709.4,6,3.1,24.6,78.96,Germany,Marketplace
COMP05805,Competitor_A,Audio,46463.01,3,3.2,8.77,87.14,UK,Marketplace
COMP05806,Competitor_A,Wearables,12145.91,12,4.3,23.68,28.38,Canada,Marketplace
COMP05807,Competitor_C,Wearables,11663.06,3,3.1,7.89,25.57,India,Marketplace
COMP05808,Competitor_A,Home Appliances,49293.04,6,4.4,18.84,84.45,Japan,Online
COMP05809,Competitor_C,Audio,20181.41,6,3.0,24.03,43.13,UK,Online
COMP05810,Competitor_A,Wearables,19207.69,3,4.3,8.31,97.42,India,Online
COMP05811,Competitor_C,Mobile,16173.9,3,3.4,10.38,61.78,Germany,Marketplace
COMP05812,Competitor_A,Watches,7795.9,3,4.5,12.23,84.79,Canada,Online
COMP05813,Competitor_A,Audio,26869.71,6,3.7,3.66,52.25,Japan,Retail
COMP05814,Competitor_C,Audio,47722.34,10,3.9,17.76,25.2,USA,Marketplace
COMP05815,Competitor_A,Audio,11276.4,8,3.2,3.82,76.75,USA,Marketplace
COMP05816,Competitor_A,Watches,5551.02,8,4.2,8.05,22.86,India,Marketplace
COMP05817,Competitor_D,Home Appliances,32952.59,3,4.3,23.94,89.86,USA,Retail
COMP05818,Competitor_B,Wearables,21572.93,3,4.0,13.48,25.95,USA,Online
COMP05819,Competitor_B,Wearables,30295.69,3,4.1,24.73,45.67,Canada,Marketplace
COMP05820,Competitor_C,Mobile,43440.18,11,4.0,18.54,22.76,Japan,Retail
COMP05821,Competitor_E,Audio,39382.44,6,4.6,11.37,27.93,India,Marketplace
COMP05822,Competitor_E,Mobile,10233.29,4,4.7,15.59,27.87,Canada,Retail
COMP05823,Competitor_A,Audio,24576.88,12,4.2,13.62,33.18,Canada,Marketplace
COMP05824,Competitor_A,Audio,40946.98,12,3.3,18.12,83.4,USA,Marketplace
COMP05825,Competitor_D,Audio,53434.5,7,4.5,9.71,67.29,UK,Marketplace
COMP05826,Competitor_C,Mobile,17907.25,6,3.6,9.61,23.52,Germany,Retail
