purchase_id,company_id,product_id,customer_id,purchase_date,quantity,unit_price,discount,channel,region
PUR024251,C008,P0372,CUST02019,2024-01-02,2,20327.2,0.2,Marketplace,South
PUR024252,C004,P0178,CUST05170,2024-08-16,3,32877.9,0.1,Retail Store,South
PUR024253,C005,P0207,CUST06255,2024-08-19,2,34481.2,0.05,Online,South
PUR024254,C004,P0161,CUST06585,2025-12-31,2,17625.6,0.15,Retail Store,Central
PUR024255,C003,P0136,CUST00050,2023-05-12,1,7976.7,0.1,Online,Central
PUR024256,C003,P0108,CUST05069,2025-01-31,2,9177.95,0.05,Online,East
PUR024257,C004,P0196,CUST06736,2023-02-19,1,30395.7,0.1,Retail Store,South
PUR024258,C009,P0414,CUST03403,2023-08-07,1,24073.2,0.1,Retail Store,Central
PUR024259,C003,P0122,CUST03488,2023-01-20,2,27489.2,0.05,Online,South
PUR024260,C008,P0378,CUST07983,2025-08-13,1,11342.4,0.15,Marketplace,East
PUR024261,C007,P0341,CUST06779,2025-01-08,3,12996.0,0.2,Online,Central
PUR024262,C008,P0364,CUST00140,2024-01-13,3,37553.5,0.05,Online,South
PUR024263,C004,P0159,CUST08212,2024-09-12,3,7493.0,0.0,Online,North
PUR024264,C005,P0206,CUST02294,2024-01-12,1,19033.25,0.05,Retail Store,West
PUR024265,C010,P0469,CUST07145,2025-07-08,1,15405.4,0.15,Marketplace,South
PUR024266,C008,P0372,CUST02454,2025-01-22,1,24138.55,0.05,Marketplace,West
PUR024267,C009,P0443,CUST08151,2025-12-21,1,33142.4,0.2,Online,South
PUR024268,C007,P0323,CUST08219,2025-07-12,3,33308.9,0.05,Marketplace,South
PUR024269,C002,P0065,CUST05264,2023-04-13,2,44353.0,0.0,Retail Store,Central
PUR024270,C007,P0333,CUST05261,2025-05-01,3,28961.0,0.0,Online,South
PUR024271,C004,P0188,CUST04188,2023-09-04,2,34644.3,0.15,Marketplace,East
PUR024272,C004,P0194,CUST09209,2023-11-24,1,36454.35,0.05,Retail Store,South
PUR024273,C002,P0092,CUST07939,2025-12-04,1,4738.75,0.15,Marketplace,North
PUR024274,C008,P0387,CUST05277,2023-11-03,3,28121.4,0.15,Retail Store,North
PUR024275,C009,P0450,CUST06017,2023-10-04,1,3231.9,0.05,Online,North
PUR024276,C010,P0475,CUST09968,2025-07-01,1,34459.0,0.0,Online,Central
PUR024277,C001,P0037,CUST03191,2024-11-29,2,24897.0,0.0,Marketplace,Central
PUR024278,C003,P0123,CUST06717,2025-05-21,2,19023.0,0.0,Retail Store,South
PUR024279,C005,P0208,CUST01324,2025-09-18,1,28641.6,0.2,Online,North
PUR024280,C007,P0336,CUST04109,2023-04-17,1,31182.25,0.15,Retail Store,North
PUR024281,C001,P0015,CUST01587,2025-05-06,2,31369.95,0.05,Marketplace,East
PUR024282,C010,P0485,CUST03093,2024-02-16,1,5835.85,0.05,Online,West
PUR024283,C007,P0314,CUST04217,2025-04-07,3,22140.9,0.1,Retail Store,South
PUR024284,C007,P0307,CUST09098,2024-06-22,3,31868.0,0.0,Marketplace,West
PUR024285,C007,P0333,CUST01493,2025-10-21,2,27512.95,0.05,Marketplace,North
PUR024286,C001,P0034,CUST07618,2024-04-22,2,36180.25,0.15,Marketplace,South
PUR024287,C001,P0018,CUST02290,2023-04-06,2,8483.5,0.05,Marketplace,East
PUR024288,C003,P0148,CUST05041,2025-05-26,2,5754.4,0.2,Marketplace,South
PUR024289,C009,P0424,CUST01249,2024-10-24,3,46412.0,0.0,Retail Store,North
PUR024290,C003,P0128,CUST00080,2023-06-10,2,3933.9,0.1,Marketplace,East
PUR024291,C009,P0411,CUST01125,2023-03-15,3,19849.6,0.2,Marketplace,West
PUR024292,C009,P0406,CUST00435,2024-06-20,3,23493.6,0.2,Marketplace,West
PUR024293,C007,P0316,CUST01669,2024-08-29,2,3317.0,0.0,Marketplace,North
PUR024294,C004,P0154,CUST05646,2023-05-18,3,43059.7,0.05,Retail Store,South
PUR024295,C005,P0223,CUST08959,2025-07-19,1,49877.0,0.0,Marketplace,South
PUR024296,C007,P0319,CUST03818,2025-08-25,2,1293.7,0.15,Retail Store,Central
PUR024297,C006,P0267,CUST08495,2023-09-12,2,47873.0,0.0,Retail Store,North
PUR024298,C002,P0060,CUST03598,2025-10-03,3,27048.7,0.15,Online,West
PUR024299,C002,P0072,CUST08205,2024-05-26,1,31509.5,0.15,Marketplace,West
PUR024300,C009,P0408,CUST09005,2025-09-14,3,20416.5,0.1,Online,West
PUR024301,C008,P0366,CUST04452,2025-08-29,1,37365.3,0.1,Retail Store,Central
PUR024302,C005,P0225,CUST06148,2023-09-03,2,24452.05,0.05,Marketplace,North
PUR024303,C009,P0425,CUST01921,2023-12-19,1,16597.45,0.05,Online,West
PUR024304,C002,P0069,CUST05508,2024-04-01,3,17034.45,0.05,Marketplace,West
PUR024305,C006,P0253,CUST01872,2025-10-16,1,43612.2,0.1,Online,South
PUR024306,C001,P0016,CUST02550,2025-02-15,3,34115.45,0.05,Retail Store,North
PUR024307,C003,P0115,CUST08735,2024-09-11,3,23529.6,0.05,Marketplace,Central
PUR024308,C010,P0451,CUST02777,2025-04-02,1,49052.0,0.0,Retail Store,East
PUR024309,C007,P0345,CUST00490,2023-10-11,3,8877.75,0.05,Retail Store,North
PUR024310,C009,P0427,CUST03150,2025-09-18,2,18326.45,0.05,Marketplace,West
PUR024311,C009,P0415,CUST05312,2024-08-25,3,30524.0,0.0,Marketplace,West
PUR024312,C001,P0034,CUST04313,2025-05-12,1,36180.25,0.15,Marketplace,South
PUR024313,C001,P0049,CUST01283,2025-09-22,3,38044.8,0.1,Marketplace,North
PUR024314,C006,P0290,CUST08646,2024-11-17,1,7908.0,0.2,Online,West
PUR024315,C008,P0360,CUST01241,2023-04-18,1,45421.4,0.05,Marketplace,North
PUR024316,C006,P0282,CUST06195,2024-07-08,3,11934.9,0.1,Retail Store,East
PUR024317,C006,P0259,CUST04131,2024-07-24,1,6222.5,0.05,Online,East
PUR024318,C001,P0005,CUST08126,2024-10-29,1,29742.4,0.2,Retail Store,North
PUR024319,C009,P0417,CUST00626,2025-09-11,2,40357.0,0.0,Marketplace,Central
PUR024320,C006,P0291,CUST04148,2023-12-18,2,38096.8,0.2,Online,South
PUR024321,C005,P0239,CUST08675,2024-06-02,3,29963.0,0.05,Online,Central
PUR024322,C005,P0204,CUST00543,2024-07-24,2,16391.4,0.15,Online,North
PUR024323,C005,P0210,CUST05167,2025-02-24,1,15763.2,0.2,Marketplace,Central
PUR024324,C009,P0401,CUST02118,2023-05-26,1,19544.0,0.2,Retail Store,South
PUR024325,C003,P0125,CUST04195,2024-02-12,2,25307.1,0.1,Online,South
PUR024326,C008,P0378,CUST07466,2025-10-13,1,10675.2,0.2,Online,East
PUR024327,C008,P0399,CUST00181,2025-01-21,1,38904.3,0.1,Online,West
PUR024328,C004,P0182,CUST05746,2025-08-27,3,9456.0,0.0,Marketplace,East
PUR024329,C001,P0013,CUST03594,2024-02-23,2,38705.4,0.1,Online,Central
PUR024330,C002,P0073,CUST09559,2025-12-06,1,39748.0,0.2,Marketplace,South
PUR024331,C005,P0223,CUST05252,2024-05-09,1,49877.0,0.0,Retail Store,West
PUR024332,C010,P0485,CUST02558,2024-01-08,1,5221.55,0.15,Marketplace,West
PUR024333,C002,P0066,CUST01359,2025-01-23,2,34122.4,0.2,Marketplace,South
PUR024334,C002,P0092,CUST07021,2024-04-01,3,5575.0,0.0,Online,Central
PUR024335,C004,P0169,CUST02489,2023-12-08,2,28154.2,0.05,Online,East
PUR024336,C005,P0213,CUST09889,2023-04-25,2,19270.35,0.15,Online,West
PUR024337,C003,P0146,CUST05927,2025-10-08,1,19980.95,0.15,Retail Store,East
PUR024338,C004,P0186,CUST08795,2024-07-28,1,39432.6,0.05,Online,North
PUR024339,C002,P0055,CUST06599,2023-10-30,1,22827.2,0.2,Online,South
PUR024340,C008,P0384,CUST09294,2024-01-31,2,7966.8,0.1,Online,Central
PUR024341,C009,P0422,CUST08710,2024-09-22,2,10596.0,0.0,Marketplace,Central
PUR024342,C005,P0242,CUST08390,2025-09-05,2,40901.3,0.05,Retail Store,West
PUR024343,C007,P0312,CUST08234,2025-03-28,2,33532.0,0.0,Marketplace,West
PUR024344,C008,P0392,CUST08965,2024-03-17,3,48655.0,0.0,Online,East
PUR024345,C005,P0202,CUST02227,2024-02-03,1,8541.65,0.15,Retail Store,Central
PUR024346,C004,P0197,CUST02274,2023-09-04,3,20243.7,0.1,Retail Store,South
PUR024347,C003,P0148,CUST04726,2024-07-09,3,6473.7,0.1,Online,East
PUR024348,C010,P0485,CUST00934,2025-08-20,3,5835.85,0.05,Retail Store,South
PUR024349,C003,P0134,CUST02216,2024-04-21,1,29390.45,0.15,Marketplace,West
PUR024350,C007,P0338,CUST00063,2024-10-15,1,13794.4,0.2,Online,West
PUR024351,C001,P0040,CUST00368,2023-10-15,3,3537.0,0.0,Online,Central
PUR024352,C007,P0315,CUST05520,2025-01-10,3,34346.0,0.0,Retail Store,South
PUR024353,C010,P0458,CUST03077,2024-12-30,1,20376.9,0.1,Retail Store,Central
PUR024354,C004,P0188,CUST06349,2023-02-01,1,32606.4,0.2,Marketplace,South
PUR024355,C008,P0359,CUST00800,2025-08-18,3,24169.75,0.15,Retail Store,West
PUR024356,C006,P0278,CUST09952,2025-12-14,2,35584.0,0.0,Retail Store,North
PUR024357,C004,P0152,CUST04054,2023-05-15,3,4845.6,0.2,Retail Store,North
PUR024358,C004,P0166,CUST06737,2024-06-30,2,40969.7,0.05,Online,East
PUR024359,C010,P0486,CUST09536,2025-12-08,3,26612.8,0.2,Retail Store,West
PUR024360,C007,P0320,CUST02710,2025-06-26,2,11045.6,0.2,Retail Store,West
PUR024361,C006,P0281,CUST00252,2025-05-17,1,27287.8,0.05,Retail Store,North
PUR024362,C003,P0114,CUST03967,2023-10-03,1,6365.65,0.15,Retail Store,North
PUR024363,C003,P0129,CUST07609,2025-04-19,2,7282.8,0.1,Online,North
PUR024364,C006,P0274,CUST00552,2024-05-29,1,23483.0,0.0,Retail Store,North
PUR024365,C001,P0038,CUST09281,2023-05-05,2,33340.0,0.2,Retail Store,North
PUR024366,C003,P0126,CUST09279,2024-05-01,2,11003.0,0.0,Marketplace,Central
PUR024367,C002,P0082,CUST06032,2025-02-28,3,14159.7,0.1,Marketplace,East
PUR024368,C001,P0019,CUST05416,2023-05-19,3,42359.0,0.0,Online,North
PUR024369,C001,P0021,CUST09736,2023-08-11,2,7352.0,0.0,Online,West
PUR024370,C007,P0311,CUST00137,2025-06-25,2,34765.0,0.15,Retail Store,Central
PUR024371,C007,P0336,CUST01098,2024-12-22,2,29348.0,0.2,Marketplace,Central
PUR024372,C008,P0391,CUST08947,2025-04-16,1,9768.0,0.0,Online,North
PUR024373,C001,P0001,CUST05065,2023-12-14,2,47118.1,0.05,Retail Store,North
PUR024374,C001,P0034,CUST09701,2024-10-10,1,42565.0,0.0,Online,West
PUR024375,C002,P0054,CUST09735,2024-02-06,3,20881.6,0.2,Marketplace,North
PUR024376,C008,P0365,CUST06734,2023-08-01,3,27928.0,0.0,Retail Store,Central
PUR024377,C008,P0393,CUST01627,2024-02-16,3,36519.4,0.15,Online,South
PUR024378,C004,P0174,CUST07391,2025-03-22,3,30539.2,0.2,Marketplace,South
PUR024379,C004,P0175,CUST00559,2025-06-07,1,30343.3,0.15,Online,East
PUR024380,C007,P0311,CUST02976,2025-08-24,3,40900.0,0.0,Online,East
PUR024381,C003,P0145,CUST00080,2024-06-21,2,27425.7,0.1,Online,West
PUR024382,C009,P0401,CUST02379,2025-04-26,2,19544.0,0.2,Marketplace,Central
PUR024383,C008,P0362,CUST01270,2024-01-15,1,17005.0,0.05,Retail Store,South
PUR024384,C008,P0390,CUST08167,2025-10-16,1,37600.05,0.05,Marketplace,Central
PUR024385,C010,P0463,CUST08231,2025-05-02,2,6897.75,0.15,Online,Central
PUR024386,C004,P0180,CUST03567,2023-06-17,3,9028.8,0.05,Marketplace,Central
PUR024387,C008,P0383,CUST00140,2025-12-02,1,29823.35,0.05,Online,West
PUR024388,C002,P0099,CUST02098,2024-09-27,2,45852.0,0.0,Retail Store,South
PUR024389,C010,P0474,CUST07071,2023-12-04,3,26718.4,0.2,Online,Central
PUR024390,C010,P0493,CUST05687,2025-11-15,1,35980.5,0.15,Retail Store,South
PUR024391,C008,P0369,CUST07480,2025-03-15,3,23531.4,0.15,Marketplace,South
PUR024392,C006,P0289,CUST01274,2024-09-10,1,28706.4,0.2,Retail Store,Central
PUR024393,C010,P0462,CUST02448,2023-04-15,1,10192.35,0.15,Marketplace,Central
PUR024394,C002,P0072,CUST07345,2025-09-20,1,33363.0,0.1,Online,West
PUR024395,C005,P0240,CUST06943,2023-11-10,1,3396.6,0.15,Online,North
PUR024396,C002,P0069,CUST04698,2025-09-06,1,14344.8,0.2,Marketplace,Central
PUR024397,C007,P0314,CUST08070,2025-07-28,1,23370.95,0.05,Retail Store,North
PUR024398,C007,P0349,CUST06410,2025-02-09,1,41658.5,0.15,Retail Store,North
PUR024399,C002,P0082,CUST04235,2025-04-14,3,14946.35,0.05,Retail Store,West
PUR024400,C005,P0225,CUST03952,2023-11-23,1,25739.0,0.0,Retail Store,East
PUR024401,C009,P0431,CUST05143,2024-06-02,1,32189.4,0.1,Retail Store,North
PUR024402,C003,P0106,CUST08424,2025-08-22,3,20475.65,0.15,Retail Store,South
PUR024403,C008,P0366,CUST02012,2025-08-07,2,33213.6,0.2,Retail Store,East
PUR024404,C010,P0456,CUST00570,2025-07-10,2,26217.15,0.05,Retail Store,Central
PUR024405,C005,P0201,CUST09633,2025-10-01,1,12827.85,0.05,Retail Store,East
PUR024406,C007,P0341,CUST01088,2024-05-12,3,15432.75,0.05,Marketplace,West
PUR024407,C001,P0025,CUST09312,2024-10-15,2,20668.8,0.2,Marketplace,Central
PUR024408,C005,P0243,CUST07097,2023-01-07,2,34448.8,0.2,Online,Central
PUR024409,C007,P0321,CUST02885,2023-07-13,1,40543.15,0.05,Retail Store,East
PUR024410,C002,P0089,CUST00834,2023-08-21,2,18882.2,0.05,Online,South
PUR024411,C007,P0324,CUST05115,2023-10-06,1,35811.0,0.1,Online,North
PUR024412,C006,P0253,CUST00533,2025-01-29,2,43612.2,0.1,Retail Store,South
PUR024413,C006,P0298,CUST02555,2024-09-03,1,27673.5,0.05,Marketplace,South
PUR024414,C004,P0164,CUST00548,2025-08-26,3,3082.4,0.2,Online,South
PUR024415,C002,P0060,CUST06887,2023-07-04,2,28639.8,0.1,Online,East
PUR024416,C004,P0173,CUST01132,2023-04-08,1,2736.0,0.1,Marketplace,Central
PUR024417,C005,P0207,CUST04828,2025-10-14,1,36296.0,0.0,Retail Store,West
PUR024418,C010,P0481,CUST04790,2024-01-18,2,46952.0,0.0,Retail Store,North
PUR024419,C002,P0051,CUST03996,2025-01-04,1,31450.0,0.0,Retail Store,West
PUR024420,C001,P0029,CUST09760,2025-04-20,3,37288.45,0.05,Retail Store,North
PUR024421,C002,P0052,CUST07168,2024-02-19,2,27291.8,0.15,Retail Store,South
PUR024422,C008,P0358,CUST02418,2024-11-20,1,38031.55,0.15,Retail Store,West
PUR024423,C007,P0302,CUST08896,2024-07-19,2,8736.0,0.2,Online,East
PUR024424,C008,P0386,CUST00706,2025-10-16,1,42355.0,0.0,Online,South
PUR024425,C010,P0477,CUST02357,2025-12-19,2,17679.6,0.1,Online,East
PUR024426,C001,P0047,CUST09236,2024-06-03,3,28478.15,0.05,Marketplace,North
PUR024427,C002,P0074,CUST03735,2024-10-11,1,19393.3,0.05,Online,North
PUR024428,C005,P0214,CUST06434,2023-02-01,1,10625.85,0.15,Marketplace,East
PUR024429,C008,P0386,CUST01319,2025-02-06,3,42355.0,0.0,Marketplace,South
PUR024430,C006,P0293,CUST09976,2025-04-22,1,33268.15,0.15,Marketplace,West
PUR024431,C006,P0292,CUST08976,2025-06-23,2,5354.1,0.1,Retail Store,Central
PUR024432,C004,P0189,CUST00460,2023-06-27,2,18626.05,0.15,Online,South
PUR024433,C001,P0024,CUST01001,2024-08-29,2,5689.6,0.2,Online,South
PUR024434,C010,P0453,CUST09044,2024-09-13,2,12272.0,0.2,Retail Store,North
PUR024435,C008,P0367,CUST07232,2023-04-27,1,21596.8,0.15,Marketplace,South
PUR024436,C008,P0393,CUST00641,2025-11-05,3,40815.8,0.05,Retail Store,North
PUR024437,C001,P0038,CUST02550,2023-02-12,2,35423.75,0.15,Online,West
PUR024438,C007,P0324,CUST09100,2025-01-06,3,37800.5,0.05,Online,West
PUR024439,C002,P0053,CUST00459,2025-08-09,1,6077.0,0.0,Marketplace,North
PUR024440,C001,P0021,CUST08645,2024-11-08,1,5881.6,0.2,Marketplace,East
PUR024441,C001,P0023,CUST05571,2024-04-18,2,16365.9,0.15,Online,Central
PUR024442,C004,P0187,CUST04583,2025-04-09,2,26232.35,0.05,Online,North
PUR024443,C002,P0082,CUST03569,2025-09-11,2,14159.7,0.1,Marketplace,South
PUR024444,C002,P0061,CUST07844,2025-09-19,1,1868.0,0.2,Retail Store,Central
PUR024445,C003,P0129,CUST06226,2023-06-28,3,6878.2,0.15,Marketplace,South
PUR024446,C003,P0104,CUST02398,2024-01-09,2,22279.35,0.15,Online,East
PUR024447,C007,P0313,CUST06524,2025-10-08,2,20659.5,0.1,Retail Store,Central
PUR024448,C007,P0317,CUST05717,2023-03-21,2,18671.95,0.15,Marketplace,South
PUR024449,C008,P0398,CUST05844,2023-11-30,1,1651.5,0.1,Online,Central
PUR024450,C007,P0328,CUST02138,2025-05-22,2,5581.6,0.2,Retail Store,South
PUR024451,C009,P0428,CUST04082,2024-01-15,3,9965.7,0.1,Retail Store,West
PUR024452,C010,P0492,CUST00825,2025-06-12,1,23364.9,0.1,Marketplace,Central
PUR024453,C002,P0055,CUST05377,2025-05-19,1,27107.3,0.05,Retail Store,Central
PUR024454,C001,P0035,CUST08874,2024-05-17,3,1108.8,0.1,Retail Store,Central
PUR024455,C005,P0245,CUST08079,2025-11-20,2,35364.8,0.2,Online,West
PUR024456,C005,P0201,CUST02596,2023-03-01,1,11477.55,0.15,Marketplace,Central
PUR024457,C006,P0285,CUST00076,2024-05-16,3,49661.0,0.0,Marketplace,South
PUR024458,C006,P0255,CUST07909,2024-01-20,3,35455.5,0.1,Online,South
PUR024459,C002,P0060,CUST00534,2023-02-08,1,27048.7,0.15,Marketplace,North
PUR024460,C010,P0452,CUST00145,2024-09-26,3,38961.45,0.15,Marketplace,East
PUR024461,C005,P0246,CUST08708,2025-11-09,2,44397.3,0.05,Online,South
PUR024462,C001,P0040,CUST09754,2025-04-25,3,3360.15,0.05,Online,North
PUR024463,C002,P0058,CUST09480,2023-03-10,3,28803.2,0.2,Online,East
PUR024464,C002,P0068,CUST02995,2023-05-07,1,34510.5,0.1,Retail Store,West
PUR024465,C005,P0231,CUST07096,2024-01-27,2,44267.0,0.0,Marketplace,Central
PUR024466,C002,P0066,CUST06224,2025-05-25,1,36255.05,0.15,Online,South
PUR024467,C010,P0476,CUST05859,2024-11-02,3,19083.0,0.0,Online,Central
PUR024468,C010,P0496,CUST02343,2024-07-31,1,38804.0,0.0,Online,North
PUR024469,C004,P0154,CUST07810,2024-03-26,2,40793.4,0.1,Marketplace,Central
PUR024470,C004,P0163,CUST09337,2024-07-15,2,14250.25,0.15,Marketplace,West
PUR024471,C002,P0083,CUST07939,2024-11-03,3,25372.8,0.2,Marketplace,South
PUR024472,C007,P0332,CUST05748,2024-01-11,3,24968.8,0.2,Online,West
PUR024473,C005,P0217,CUST07165,2023-02-16,1,7872.3,0.1,Online,North
PUR024474,C002,P0061,CUST06454,2023-10-27,1,1868.0,0.2,Marketplace,Central
PUR024475,C001,P0015,CUST04008,2023-12-01,3,33021.0,0.0,Retail Store,South
PUR024476,C004,P0198,CUST02512,2025-01-06,2,28909.8,0.1,Online,North
PUR024477,C004,P0195,CUST00307,2023-03-27,3,8960.4,0.05,Marketplace,North
PUR024478,C003,P0128,CUST09481,2025-09-09,2,3715.35,0.15,Retail Store,North
PUR024479,C007,P0301,CUST01997,2024-07-31,1,40838.4,0.1,Marketplace,South
PUR024480,C006,P0277,CUST06565,2025-07-18,1,34953.3,0.1,Marketplace,East
PUR024481,C003,P0127,CUST04106,2023-07-11,1,35588.9,0.05,Online,North
PUR024482,C009,P0437,CUST03565,2025-11-08,1,26430.0,0.0,Online,North
PUR024483,C006,P0262,CUST03875,2023-03-11,3,1298.7,0.1,Retail Store,West
PUR024484,C002,P0084,CUST05772,2025-06-26,1,29313.0,0.0,Retail Store,East
PUR024485,C003,P0103,CUST08517,2025-11-01,2,4964.0,0.15,Marketplace,Central
PUR024486,C009,P0413,CUST05644,2025-06-23,2,11758.0,0.0,Retail Store,South
PUR024487,C003,P0122,CUST08449,2024-11-16,3,27489.2,0.05,Online,Central
PUR024488,C008,P0353,CUST09150,2023-05-31,1,13023.0,0.1,Online,South
PUR024489,C007,P0312,CUST03981,2024-11-09,1,30178.8,0.1,Online,West
PUR024490,C010,P0494,CUST08720,2025-06-24,1,11118.8,0.05,Online,South
PUR024491,C001,P0029,CUST06408,2023-02-06,2,33363.35,0.15,Online,West
PUR024492,C005,P0226,CUST02581,2023-12-17,1,21407.2,0.2,Marketplace,North
PUR024493,C004,P0175,CUST02957,2023-06-09,2,30343.3,0.15,Online,West
PUR024494,C001,P0012,CUST06630,2023-06-03,2,20972.8,0.2,Retail Store,East
PUR024495,C007,P0338,CUST03136,2024-08-01,1,14656.55,0.15,Marketplace,Central
PUR024496,C005,P0214,CUST04495,2024-08-13,2,10000.8,0.2,Online,East
PUR024497,C005,P0232,CUST05487,2023-04-30,2,3664.8,0.1,Online,East
PUR024498,C007,P0333,CUST08688,2024-12-11,2,27512.95,0.05,Online,South
PUR024499,C006,P0259,CUST00503,2025-06-01,1,5240.0,0.2,Retail Store,North
PUR024500,C003,P0146,CUST01644,2025-07-17,1,21156.3,0.1,Online,Central
PUR024501,C001,P0029,CUST06627,2024-07-04,2,31400.8,0.2,Marketplace,West
PUR024502,C002,P0083,CUST05377,2023-12-20,2,28544.4,0.1,Retail Store,North
PUR024503,C006,P0262,CUST02365,2024-03-20,3,1226.55,0.15,Retail Store,East
PUR024504,C010,P0457,CUST05563,2024-04-27,2,12857.6,0.2,Marketplace,West
PUR024505,C008,P0379,CUST01847,2025-01-16,2,2534.6,0.05,Online,North
PUR024506,C006,P0280,CUST03512,2023-06-19,3,16635.0,0.0,Online,East
PUR024507,C002,P0087,CUST00275,2023-06-01,3,33345.9,0.1,Marketplace,West
PUR024508,C001,P0005,CUST07563,2025-05-02,3,33460.2,0.1,Retail Store,North
PUR024509,C006,P0268,CUST04784,2023-06-30,2,20877.7,0.15,Online,East
PUR024510,C003,P0118,CUST01439,2024-12-30,3,1125.75,0.05,Online,Central
PUR024511,C006,P0261,CUST01749,2023-09-15,2,14870.75,0.15,Online,Central
PUR024512,C009,P0404,CUST09933,2024-01-13,3,24592.65,0.05,Online,East
PUR024513,C001,P0026,CUST09339,2024-07-01,1,12976.95,0.15,Marketplace,West
PUR024514,C002,P0052,CUST06768,2023-12-21,2,28897.2,0.1,Marketplace,North
PUR024515,C001,P0001,CUST02550,2024-12-30,1,47118.1,0.05,Retail Store,North
PUR024516,C009,P0409,CUST03223,2025-10-14,2,27099.0,0.1,Marketplace,North
PUR024517,C010,P0495,CUST05677,2025-07-06,2,19690.4,0.2,Marketplace,West
PUR024518,C002,P0071,CUST04156,2023-05-23,2,16226.4,0.2,Online,Central
PUR024519,C004,P0165,CUST09691,2023-10-12,1,39656.7,0.1,Retail Store,South
PUR024520,C004,P0192,CUST02397,2023-11-13,1,22920.65,0.05,Marketplace,West
PUR024521,C005,P0241,CUST06440,2023-09-08,2,18094.4,0.2,Online,North
PUR024522,C003,P0105,CUST00723,2025-06-18,1,21551.2,0.2,Marketplace,South
PUR024523,C004,P0172,CUST03255,2025-12-05,2,43768.8,0.1,Online,South
PUR024524,C001,P0002,CUST00625,2024-06-16,3,6069.0,0.15,Retail Store,South
PUR024525,C006,P0298,CUST01917,2024-06-18,2,29130.0,0.0,Marketplace,North
PUR024526,C006,P0264,CUST06356,2023-08-18,1,41786.0,0.15,Online,South
PUR024527,C001,P0008,CUST03006,2024-07-09,2,23280.3,0.1,Marketplace,North
PUR024528,C008,P0361,CUST03043,2023-07-29,1,11955.0,0.0,Online,East
PUR024529,C010,P0476,CUST02690,2025-09-15,2,17174.7,0.1,Online,East
PUR024530,C002,P0063,CUST09735,2025-03-20,1,19299.6,0.1,Online,South
PUR024531,C002,P0065,CUST08724,2023-07-18,1,39917.7,0.1,Online,Central
PUR024532,C009,P0429,CUST01999,2023-01-22,2,5198.4,0.1,Online,Central
PUR024533,C009,P0446,CUST06888,2024-10-23,3,39479.1,0.15,Retail Store,North
PUR024534,C008,P0364,CUST00930,2024-03-30,2,37553.5,0.05,Online,South
PUR024535,C004,P0174,CUST04424,2023-08-16,1,32447.9,0.15,Marketplace,Central
PUR024536,C008,P0356,CUST04257,2024-11-18,1,19087.2,0.1,Marketplace,North
PUR024537,C001,P0020,CUST04258,2024-11-11,2,29071.2,0.2,Marketplace,West
PUR024538,C007,P0327,CUST08279,2025-10-16,2,7086.4,0.2,Online,East
PUR024539,C001,P0021,CUST07624,2025-08-26,2,7352.0,0.0,Retail Store,North
PUR024540,C005,P0245,CUST06796,2023-08-23,3,44206.0,0.0,Marketplace,East
PUR024541,C009,P0422,CUST09471,2023-07-01,1,10066.2,0.05,Online,West
PUR024542,C002,P0065,CUST00878,2023-05-18,3,44353.0,0.0,Retail Store,South
PUR024543,C003,P0103,CUST01595,2023-05-05,3,5256.0,0.1,Marketplace,North
PUR024544,C009,P0426,CUST01514,2024-08-06,1,25851.05,0.15,Marketplace,West
PUR024545,C007,P0314,CUST06884,2024-03-27,2,19680.8,0.2,Online,West
PUR024546,C006,P0289,CUST05465,2025-06-09,1,35883.0,0.0,Retail Store,West
PUR024547,C006,P0300,CUST01316,2023-06-13,3,22188.4,0.15,Marketplace,West
PUR024548,C010,P0485,CUST03790,2023-09-30,2,5528.7,0.1,Retail Store,South
PUR024549,C002,P0062,CUST09172,2025-03-05,3,10796.4,0.1,Marketplace,East
PUR024550,C002,P0098,CUST01938,2023-01-11,3,38414.9,0.15,Online,West
PUR024551,C002,P0052,CUST06612,2024-03-23,1,27291.8,0.15,Retail Store,South
PUR024552,C008,P0400,CUST06863,2025-01-12,2,23376.65,0.05,Marketplace,North
PUR024553,C010,P0479,CUST01855,2025-02-19,3,16993.6,0.05,Retail Store,North
PUR024554,C003,P0118,CUST07990,2025-04-14,3,1007.25,0.15,Online,Central
PUR024555,C004,P0175,CUST06736,2025-06-15,2,30343.3,0.15,Online,Central
PUR024556,C006,P0291,CUST01316,2025-06-12,3,45239.95,0.05,Retail Store,West
PUR024557,C010,P0454,CUST04248,2023-12-15,1,26175.75,0.15,Retail Store,West
PUR024558,C004,P0153,CUST08367,2025-01-18,1,34119.85,0.15,Marketplace,North
PUR024559,C005,P0205,CUST05892,2024-12-24,3,20280.15,0.15,Marketplace,Central
PUR024560,C006,P0285,CUST07098,2024-03-29,1,49661.0,0.0,Retail Store,East
PUR024561,C005,P0210,CUST05823,2023-07-06,1,15763.2,0.2,Retail Store,South
PUR024562,C007,P0346,CUST08687,2024-10-13,3,34906.95,0.15,Marketplace,West
PUR024563,C008,P0372,CUST04993,2024-09-15,3,22868.1,0.1,Retail Store,East
PUR024564,C002,P0075,CUST07088,2024-01-11,2,20145.0,0.0,Online,South
PUR024565,C006,P0273,CUST06968,2023-02-11,3,21443.4,0.1,Retail Store,East
PUR024566,C001,P0001,CUST06243,2023-06-21,2,42158.3,0.15,Retail Store,North
