product_id,company_id,product_name,category,subcategory,description,launch_date,price,cost,rating,total_sales,return_rate,lifecycle_stage,status,sales_score,rating_score,return_score,profit_margin,profitability_score,performance_score,performance_category
P0177,C004,Wireless Earbuds 177,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2022-06-29,9895,6984.36,4.0,94002,0.072,Mature,Active,94.76048511397744,80.0,55.39568345323741,29.41526023244063,14.485359051789242,70.41811033830797,Strong
P0092,C002,Fitness Band 92,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2024-11-05,5575,2970.77,4.5,54887,0.058,Mature,Active,55.09653605905736,90.0,65.46762589928056,46.712645739910315,72.34614283420179,70.22923422565646,Strong
P0493,C010,Air Purifier 493,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2025-02-25,42330,25613.97,4.4,64282,0.052,Introduction,Discontinued,64.62338768556826,88.00000000000001,69.7841726618705,39.48979447200567,48.18527555606424,70.20281155573264,Strong
P0111,C003,Smartphone 111,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2025-06-03,45226,23524.15,3.2,74084,0.056,Growth,Active,74.56295124523405,64.0,66.90647482014388,47.98534029098306,76.6033818376844,70.16883517551335,Strong
P0367,C008,Smart Fan 367,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2024-10-03,25408,11587.82,4.6,40222,0.054,Introduction,Active,40.22572402044293,92.0,68.34532374100719,54.39302581863979,98.03747120924487,70.05368883674319,Strong
P0007,C001,Tablet 7,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2025-06-01,14730,9590.0,4.4,90093,0.101,Growth,Active,90.79662529406993,88.00000000000001,34.53237410071941,34.894772572980315,32.814653882624455,70.00749175546203,Strong
P0075,C002,Fitness Watch 75,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2022-01-26,20145,13280.09,3.4,99169,0.079,Mature,Discontinued,100.0,68.0,50.35971223021583,34.07748821047406,30.08078905852718,69.98406080482224,Strong
P0334,C007,Fitness Band 334,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-06-29,43420,23383.04,3.9,72679,0.077,Mature,Discontinued,73.13823314675103,78.0,51.79856115107913,46.14684477199447,70.45350492922356,69.92611957096221,Strong
P0464,C010,Smart Light 464,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2022-07-10,40309,18611.11,4.5,66472,0.115,Decline,Active,66.84412265758091,90.0,24.460431654676242,53.828896772432955,96.15042598186893,69.7100931583689,Strong
P0121,C003,Fitness Band 121,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2025-08-10,48660,33330.55,4.7,68847,0.052,Introduction,Active,69.25245396284578,94.0,69.7841726618705,31.503185367858606,21.469592869212917,69.61563234975205,Strong
P0065,C002,Smart Ring 65,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2024-05-10,44353,24889.63,4.1,45225,0.012,Decline,Active,45.29893729212298,82.0,98.56115107913669,43.88287150812797,62.880379646609384,69.59891521506178,Strong
P0026,C001,Headphones 26,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2023-10-05,15267,11306.94,4.2,71566,0.019,Introduction,Active,72.00961304453638,84.00000000000001,93.5251798561151,25.93869129494989,2.8560290868684772,69.53680489984103,Strong
P0342,C007,Smartphone 342,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2022-08-16,22206,10389.45,3.5,92865,0.138,Mature,Active,93.6075281901517,70.0,7.913669064748186,53.21332072412861,94.09128747118541,69.45906180018054,Strong
P0155,C004,Tablet 155,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2023-08-01,13715,7685.23,4.8,58249,0.075,Decline,Discontinued,58.50571915307861,96.0,53.237410071942435,43.96478308421437,63.154378742667284,69.39764052936609,Strong
P0399,C008,Analog Watch 399,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2022-04-13,43227,22449.86,4.9,39300,0.047,Introduction,Active,39.290784456883266,98.00000000000001,73.38129496402878,48.06519073727068,76.87048633192036,69.35860650250295,Strong
P0239,C005,Tablet 239,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2023-10-18,31540,15126.03,4.9,62037,0.117,Growth,Active,62.34688083069685,98.00000000000001,23.021582733812927,52.04175649968295,90.17233542790773,69.35157515169263,Strong
P0477,C010,Fitness Watch 477,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2023-07-21,19644,13119.08,4.2,76906,0.059,Growth,Active,77.4245558530056,84.00000000000001,64.74820143884892,33.215841987375285,27.19853117104927,69.32801451197913,Strong
P0326,C007,Smart Watch 326,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2023-03-02,30462,17966.99,3.9,70744,0.06,Decline,Active,71.1760769043563,78.0,64.02877697841727,41.01835073205961,53.29838720082933,69.11214039233256,Strong
P0351,C008,Tablet 351,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2022-06-03,7863,3713.38,3.5,49712,0.033,Introduction,Active,49.848908899164435,70.0,83.45323741007194,52.77400483276104,92.62174967360208,69.03102804776225,Strong
P0113,C003,Smart Watch 113,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2025-11-27,36228,17777.05,4.0,88381,0.143,Decline,Active,89.06059868581163,80.0,4.316546762589935,50.930081704758756,86.45371709002715,69.00257645605613,Strong
P0463,C010,Air Purifier 463,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2022-11-03,8115,3692.07,4.1,66607,0.106,Introduction,Active,66.98101727914334,82.0,30.935251798561147,54.503142329020335,98.40581748881706,68.99127903073496,Strong
P0225,C005,Smart Fan 225,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2022-09-30,25739,14483.17,4.4,87242,0.132,Mature,Active,87.90561369351829,88.00000000000001,12.230215827338109,43.73064221609231,62.3711636065309,68.96868249917867,Strong
P0271,C006,Tablet 271,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2022-02-20,31347,21369.33,4.2,66097,0.031,Decline,Active,66.46385981990753,84.00000000000001,84.89208633093526,31.82974447315532,22.561952507933558,68.82506107934472,Strong
P0285,C006,Smart Light 285,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2022-08-22,49661,33857.1,4.0,67452,0.026,Mature,Active,67.83787620670074,80.0,88.48920863309353,31.823563762308453,22.54127766237509,68.82229004832023,Strong
P0270,C006,Smart Watch 270,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2025-11-09,7462,3937.11,4.1,68499,0.088,Growth,Discontinued,68.89957004948486,82.0,43.88489208633093,47.23787188421335,74.10305553983956,68.60728626556181,Strong
P0057,C002,Headphones 57,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2024-04-08,29562,17609.86,3.9,88170,0.105,Growth,Discontinued,88.84663746248074,78.0,31.654676258992797,40.43075569988498,51.33284685407613,68.52718539177823,Strong
P0161,C004,Smartphone 161,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2024-07-25,20736,10089.19,3.6,84248,0.121,Introduction,Active,84.86959519753387,72.0,20.143884892086316,51.34456983024691,87.84020453339777,68.50916597756378,Strong
P0078,C002,Smart Ring 78,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2024-06-25,40735,25615.72,4.3,68994,0.063,Mature,Discontinued,69.40151699521377,86.0,61.870503597122294,37.11619000859211,40.245427387493734,68.50144577587334,Strong
P0116,C003,Smart Fan 116,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2023-03-11,13439,9951.07,4.8,60100,0.023,Introduction,Active,60.38269651983451,96.0,90.64748201438849,25.953791204702732,2.9065391834935306,68.4994210623438,Strong
P0059,C002,Air Purifier 59,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2024-02-16,4295,2267.96,3.8,60098,0.056,Mature,Discontinued,60.380668451366915,76.0,66.90647482014388,47.1953434225844,73.96079530508625,68.40864821777012,Strong
P0431,C009,Bluetooth Speaker 431,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2022-01-19,35766,21189.82,4.2,99083,0.147,Introduction,Active,99.91279305589357,84.00000000000001,1.4388489208633115,40.75429178549461,52.41509431206234,68.31951150054476,Strong
P0122,C003,Smart Fan 122,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2022-06-15,28936,18977.08,4.0,58638,0.02,Mature,Active,58.900178470025146,80.0,92.80575539568345,34.417058335637265,31.21667133290618,67.85871424358142,Strong
P0254,C006,Tablet 254,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2023-12-30,22389,10274.04,3.7,59554,0.079,Decline,Discontinued,59.82903382818204,74.0,50.35971223021583,54.11121532895618,97.09479835246209,67.77632403877618,Strong
P0150,C003,Tablet 150,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2025-11-04,43171,29680.0,4.6,88333,0.108,Introduction,Discontinued,89.01192504258944,92.0,29.496402877697836,31.250144773111582,20.623157022910714,67.74692789388247,Strong
P0255,C006,Bluetooth Speaker 255,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2023-05-20,39395,25535.9,3.3,81583,0.051,Introduction,Active,82.16719396446824,65.99999999999999,70.50359712230217,35.17984515801497,33.76823864246349,67.72447310839384,Strong
P0286,C006,Fitness Band 286,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2025-08-31,48119,28024.99,3.6,56225,0.024,Growth,Active,56.45331386387604,72.0,89.92805755395683,41.758993329038425,55.7758807587621,67.71065347696229,Strong
P0487,C010,Air Purifier 487,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2025-01-12,38792,18948.88,4.1,55966,0.077,Introduction,Active,56.19067899732295,82.0,51.79856115107913,51.15260878531656,87.19808341569679,67.70616239163337,Strong
P0189,C004,Smartphone 189,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2022-07-18,21913,11450.01,3.4,59429,0.045,Introduction,Active,59.70227954895757,68.0,74.82014388489209,47.74786656322731,75.80901808775553,67.63117933227689,Strong
P0186,C004,Smart Ring 186,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-08-07,41508,26635.57,4.0,82703,0.086,Mature,Discontinued,83.30291230631947,80.0,45.32374100719424,35.830273682181755,35.94396075876112,67.61236162246483,Strong
P0360,C008,Analog Watch 360,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2025-10-19,47812,22013.53,4.2,68240,0.122,Growth,Active,68.63693518293178,84.00000000000001,19.424460431654666,53.958148581945956,96.58278097566195,67.59523654670635,Strong
P0140,C003,Smartphone 140,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2023-12-17,6005,3621.89,3.4,67340,0.037,Mature,Active,67.72430437251562,68.0,80.57553956834532,39.685428809325565,48.83968405538304,67.54456705235698,Strong
P0136,C003,Tablet 136,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-12-26,8863,4008.9,4.5,23528,0.028,Growth,Active,23.297436521456966,90.0,87.0503597122302,54.76813719959382,99.29224109908347,67.4580108898185,Strong
P0341,C007,Smart Watch 341,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2025-06-11,16245,10242.45,3.2,63150,0.01,Growth,Active,63.4755009329115,64.0,100.0,36.95013850415512,39.6899752244588,67.36992161018784,Strong
P0269,C006,Smartphone 269,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2024-03-29,43401,27507.7,4.2,85045,0.105,Mature,Discontinued,85.67778048186906,84.00000000000001,31.654676258992797,36.61966314140227,38.58451547151524,67.30583574118002,Strong
P0329,C007,Wireless Earbuds 329,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2024-08-04,27502,19426.87,4.1,72605,0.045,Introduction,Active,73.06319461345015,82.0,74.82014388489209,29.36197367464185,14.307112345200384,67.28221374346603,Strong
P0115,C003,Air Purifier 115,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2025-08-13,24768,11883.84,4.4,71864,0.136,Mature,Active,72.31179524620751,88.00000000000001,9.352517985611497,52.01937984496124,90.09748418636795,67.09425456125012,Strong
P0028,C001,Fitness Band 28,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2025-05-02,45250,32061.7,3.9,75168,0.044,Introduction,Active,75.66216435466862,78.0,75.53956834532374,29.14541436464088,13.5827085671483,67.02707747827102,Strong
P0494,C010,Fitness Watch 494,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2022-07-17,11704,5477.6,4.6,62960,0.127,Decline,Active,63.28283442849031,92.0,15.827338129496393,53.19890635680109,94.04307055476544,67.0209202590857,Strong
P0153,C004,Fitness Band 153,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-12-06,40141,22600.02,3.5,91312,0.118,Decline,Active,92.03273302506693,70.0,22.302158273381288,43.698413093844195,62.263355274856146,67.0113915046781,Strong
P0450,C009,Fitness Band 450,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-11-01,3402,2093.86,4.1,71236,0.076,Mature,Discontinued,71.6749817473838,82.0,52.517985611510774,38.45208700764256,44.7140823402467,66.89695308492348,Strong
P0268,C006,Fitness Band 268,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-06-24,24562,16222.96,4.6,78333,0.099,Introduction,Active,78.8715827046321,92.0,35.97122302158272,33.95098119045681,29.657615548922823,66.84794088327621,Strong
P0095,C002,Analog Watch 95,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2025-09-21,49804,29478.63,4.8,50468,0.064,Growth,Discontinued,50.61551877991401,96.0,61.15107913669065,40.8107180146173,52.60384340605201,66.63622391121584,Strong
P0332,C007,Smart Watch 332,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2024-03-19,31211,14519.09,4.8,57274,0.125,Decline,Active,57.517035775127766,96.0,17.266187050359704,53.48085610842331,94.98620925101946,66.63213131901958,Strong
P0146,C003,Air Purifier 146,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2023-05-23,23507,17506.03,3.3,85189,0.034,Decline,Discontinued,85.82380141153565,65.99999999999999,82.73381294964028,25.52843833751649,1.483708532649549,66.60764936386296,Strong
P0420,C009,Smart Ring 420,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-09-28,47553,23045.21,3.8,63463,0.092,Decline,Active,63.79289364808955,76.0,41.00719424460431,51.537841986835744,88.48671139761247,66.60195833539407,Strong
P0470,C010,Smart Light 470,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2023-09-21,37540,22326.55,3.8,73233,0.078,Mature,Discontinued,73.70000811227388,76.0,51.07913669064747,40.525972296217375,51.651352034555956,66.55853298260874,Strong
P0457,C010,Air Purifier 457,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2022-11-19,16072,7604.09,4.3,28223,0.031,Mature,Active,28.058327249127927,86.0,84.89208633093526,52.687344449975114,92.33186553656229,66.44861163386616,Strong
P0064,C002,Fitness Band 64,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-09-05,7678,5061.01,3.7,90187,0.094,Introduction,Active,90.89194451204673,74.0,39.56834532374099,34.0842667361292,30.103463630191573,66.4413691884933,Strong
P0192,C004,Bluetooth Speaker 192,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2025-09-01,24127,11209.34,3.7,78817,0.134,Decline,Active,79.36237527378924,74.0,10.791366906474797,53.5402660919302,95.18493918096895,66.41284560426654,Strong
P0168,C004,Smart Ring 168,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2022-04-08,17601,8113.82,4.3,38001,0.06,Mature,Active,37.973553987182605,86.0,64.02877697841727,53.90136924038407,96.39285069955164,66.35542689613011,Strong
P0398,C008,Wireless Earbuds 398,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2022-11-02,1835,1195.48,4.7,75755,0.104,Introduction,Active,76.2574024499067,94.0,32.37410071942445,34.851226158038145,32.66898853346633,66.26525928137218,Strong
P0321,C007,Smart Ring 321,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-09-08,42677,29953.8,4.7,44411,0.01,Decline,Active,44.47351342581325,94.0,100.0,29.81277971741219,15.815085382933496,66.13799250647466,Strong
P0437,C009,Tablet 437,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2025-10-10,26430,15470.48,3.9,41971,0.012,Introduction,Active,41.99926989535167,78.0,98.56115107913669,41.46621263715475,54.79651192285154,66.03145146762816,Strong
P0207,C005,Wireless Earbuds 207,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2025-06-14,36296,19285.51,4.2,36101,0.029,Growth,Active,36.04688894297072,84.00000000000001,86.33093525179856,46.866018294026894,72.85918315396938,66.01147565349488,Strong
P0242,C005,Smart Light 242,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2022-12-13,43054,28927.05,4.0,96545,0.121,Growth,Discontinued,97.33917417052,80.0,20.143884892086316,32.81216611696939,25.84821136429892,65.97471964274409,Strong
P0224,C005,Air Purifier 224,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2025-08-15,19814,11346.69,4.5,84585,0.147,Decline,Active,85.21132473432303,90.0,1.4388489208633115,42.73397597658221,59.03725572995492,65.96732180067895,Strong
P0200,C004,Bluetooth Speaker 200,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2025-10-26,42223,28135.5,4.5,50332,0.031,Growth,Active,50.47761012411779,90.0,84.89208633093526,33.364516969424244,27.69585783272736,65.79995948453737,Strong
P0022,C001,Analog Watch 22,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2025-01-03,48724,26885.45,4.7,33091,0.037,Decline,Active,32.994645899245555,94.0,80.57553956834532,44.820930137098756,66.01824157855663,65.7659702151885,Strong
P0117,C003,Smartphone 117,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2023-03-19,9252,6347.74,3.5,73141,0.039,Growth,Active,73.60671696276466,70.0,79.13669064748201,31.390618244703848,21.09304914409024,65.75364643807758,Strong
P0152,C004,Wireless Earbuds 152,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2024-12-14,6057,3263.13,4.5,67043,0.118,Introduction,Active,67.42313620507828,90.0,22.302158273381288,46.126300148588406,70.38478194144739,65.61624661767075,Strong
P0317,C007,Smart Light 317,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2025-10-10,21967,11672.77,3.3,49364,0.027,Introduction,Active,49.49602498580352,65.99999999999999,87.76978417266187,46.86224791733054,72.8465710195684,65.60455123249886,Strong
P0294,C006,Smart Ring 294,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2023-08-04,15275,11310.2,4.6,65343,0.048,Mature,Active,65.69927800762554,92.0,72.66187050359711,25.95613747954173,2.9143876124422174,65.56427954525469,Strong
P0185,C004,Smart Ring 185,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-08-06,37937,17540.49,4.7,11146,0.016,Mature,Active,10.741664638598198,94.0,95.68345323741008,53.764161636397176,95.93388309984357,65.48635573596792,Strong
P0227,C005,Smart Ring 227,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2023-07-19,35860,20217.26,3.6,60875,0.058,Growth,Active,61.1685730510262,72.0,65.46762589928056,43.62169548243168,62.00673029969296,65.40353529266923,Strong
P0373,C008,Smartphone 373,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2023-03-15,19682,9018.98,3.3,75507,0.119,Growth,Active,76.00592195992537,65.99999999999999,21.582733812949627,54.176506452596286,97.31320104610731,65.31559960547989,Strong
P0454,C010,Smart Fan 454,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2025-12-12,30795,22001.97,3.3,85503,0.055,Mature,Active,86.1422081609475,65.99999999999999,67.62589928057554,28.553433999025813,11.602499019092875,65.21532756531066,Strong
P0375,C008,Headphones 375,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2024-05-17,40868,28261.27,3.7,93478,0.1,Decline,Active,94.22913117546848,74.0,35.25179856115106,30.847435646471567,19.27607103158215,65.12196627838149,Strong
P0345,C007,Tablet 345,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-03-12,9345,4703.46,3.2,92513,0.143,Introduction,Active,93.25058813985561,64.0,4.316546762589935,49.66869983948636,82.23431969369435,65.03616315552159,Strong
P0216,C005,Headphones 216,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2023-06-20,18497,13617.68,3.7,95249,0.09,Mature,Active,96.02498580352072,74.0,42.446043165467614,26.378980375195976,4.328822259158863,64.9472770031996,Average
P0110,C003,Smart Ring 110,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2024-01-25,6918,4754.08,3.2,70829,0.027,Mature,Discontinued,71.26226981422893,64.0,87.76978417266187,31.27956056663776,20.721554602606858,64.80398445990353,Average
P0262,C006,Headphones 262,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2023-11-06,1443,1060.1,3.8,81789,0.063,Decline,Active,82.37608501663016,76.0,61.870503597122294,26.53499653499654,4.850705597243946,64.7333363148316,Average
P0411,C009,Smart Fan 411,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2025-06-23,24812,17308.68,4.6,60066,0.056,Decline,Active,60.348219355885455,92.0,66.90647482014388,30.240689988715136,17.246470702723084,64.69014234399714,Average
P0489,C010,Headphones 489,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2023-06-23,39076,18765.25,3.8,34539,0.036,Growth,Active,34.46296746978178,76.0,81.29496402877699,51.97755655645408,89.95758279766748,64.61466883982915,Average
P0456,C010,Bluetooth Speaker 456,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2025-05-22,27597,15340.33,4.7,64313,0.121,Introduction,Active,64.65482274681594,94.0,20.143884892086316,44.413052143348914,64.65386541917853,64.55604475267961,Average
P0048,C001,Smart Watch 48,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2023-05-17,45092,24490.63,4.6,19813,0.013,Decline,Active,19.530299342905817,92.0,97.84172661870504,45.68741683668943,68.91669114792663,64.34145376594705,Average
P0223,C005,Smartphone 223,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2022-05-11,49877,25705.13,3.3,56034,0.058,Introduction,Active,56.25963332522106,65.99999999999999,65.46762589928056,48.46295887884195,78.20104443418666,64.31455350881147,Average
P0131,C003,Smartphone 131,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2025-07-20,12888,9162.84,4.2,53031,0.02,Introduction,Active,53.21448852113247,84.00000000000001,92.80575539568345,28.904096834264433,12.77548706873238,64.30254512184291,Average
P0245,C005,Smart Ring 245,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2022-02-04,44206,26362.53,3.2,72805,0.068,Mature,Active,73.2660014602093,64.0,58.273381294964025,40.36436230375967,51.110756993378516,64.16439031907284,Average
P0425,C009,Fitness Watch 425,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2025-07-21,17471,8926.39,4.7,58573,0.126,Mature,Active,58.83426624482843,94.0,16.546762589928043,48.907389388128905,79.68769093304945,64.05449934363297,Average
P0460,C010,Headphones 460,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2026-01-13,12798,7742.69,3.9,74372,0.099,Mature,Active,74.85499310456721,78.0,35.97122302158272,39.50078137208939,48.22202739060644,64.02679629950603,Average
P0230,C005,Smart Watch 230,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2025-03-28,34023,25450.74,3.6,96381,0.091,Mature,Active,97.1728725561775,72.0,41.72661870503597,25.1954854069306,0.3699611678798015,64.01132331085128,Average
P0063,C002,Fitness Band 63,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2026-01-04,21444,13354.02,4.7,49692,0.066,Growth,Active,49.82862821448852,94.0,59.71223021582733,37.72607722439843,42.28553641496427,63.925296380481086,Average
P0383,C008,Smart Ring 383,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-06-25,31393,22143.5,4.0,83651,0.092,Introduction,Discontinued,84.2642167599578,80.0,41.00719424460431,29.463574682254006,14.646973761307668,63.89096077910224,Average
P0265,C006,Smart Fan 265,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2025-01-31,8463,6174.78,3.5,72016,0.035,Introduction,Discontinued,72.46592844974447,70.0,82.01438848920863,27.037929812123362,6.533047335667283,63.74590975560238,Average
P0382,C008,Smart Watch 382,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2023-11-10,24283,12554.27,4.7,55612,0.12,Mature,Active,55.83171087855926,94.0,20.863309352517977,48.30016884240003,77.65650207566493,63.56223598934908,Average
P0088,C002,Air Purifier 88,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2022-04-16,13293,8049.33,4.3,65838,0.098,Growth,Active,66.20122495335443,86.0,36.69064748201437,39.44685172647258,48.04162951700011,63.514802657626944,Average
P0043,C001,Tablet 43,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2022-04-01,40728,30353.39,3.4,76074,0.037,Decline,Active,76.58087937048754,68.0,80.57553956834532,25.472917894323317,1.2979893464918082,63.513114095313476,Average
P0424,C009,Smart Ring 424,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-11-04,46412,30137.54,4.8,51297,0.068,Mature,Active,51.456153159730675,96.0,58.273381294964025,35.06519865552013,33.38473926971729,63.47204075535614,Average
P0488,C010,Smart Light 488,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2025-11-12,12455,7313.06,3.4,68422,0.074,Introduction,Active,68.8214894134826,68.0,53.956834532374096,41.284142914492165,54.18747786670739,63.40700988119983,Average
P0252,C006,Smartphone 252,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2025-01-12,37959,19819.98,4.6,51507,0.105,Mature,Discontinued,51.669100348827776,92.0,31.654676258992797,47.7858215442978,75.93597975790138,63.40551733757348,Average
P0238,C005,Air Purifier 238,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2024-01-06,37181,20318.84,3.7,61612,0.085,Mature,Active,61.91591628133366,74.0,46.04316546762589,45.35155052311664,67.79319834370838,63.248183543548215,Average
P0357,C008,Tablet 357,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2023-04-09,25209,12755.12,3.3,58137,0.075,Mature,Active,58.392147318893485,65.99999999999999,53.237410071942435,49.40251497481058,81.34391548234663,63.08632089835319,Average
